web-scraper-order,web-scraper-start-url,news-link,news-link-href
"1677582776-430","https://turnbackhoax.id/page/95","[SALAH] Video Kapal Bergoyang Saat Badai Eunice","https://turnbackhoax.id/2022/02/24/salah-video-kapal-bergoyang-saat-badai-eunice/"
"1677582776-431","https://turnbackhoax.id/page/95","[SALAH] Menggunakan Obat Bius setelah Vaksin Covid 19 sebabkan Kematian","https://turnbackhoax.id/2022/02/24/salah-menggunakan-obat-bius-setelah-vaksin-covid-19-sebabkan-kematian/"
"1677582776-432","https://turnbackhoax.id/page/95","[SALAH] Jangan Panik, Seseorang yang Terinfeksi Covid-19 Varian Omicron Dapat Sembuh Setelah Mengonsumsi Paracetamol 500 mg, Vitamin C 1000 mg, dan Vitamin D3 1000 IU","https://turnbackhoax.id/2022/02/24/salah-jangan-panik-seseorang-yang-terinfeksi-covid-19-varian-omicron-dapat-sembuh-setelah-mengonsumsi-paracetamol-500-mg-vitamin-c-1000-mg-dan-vitamin-d3-1000-iu/"
"1677582776-433","https://turnbackhoax.id/page/95","[FALSE] “France arrests a Malian child and urinates on him in public”","https://turnbackhoax.id/2022/02/23/false-france-arrests-a-malian-child-and-urinates-on-him-in-public/"
"1677582776-434","https://turnbackhoax.id/page/95","[SALAH] Tiktok Ivan Gunawan Bagi-Bagi Hadiah 30 Juta + Motor","https://turnbackhoax.id/2022/02/23/salah-tiktok-ivan-gunawan-bagi-bagi-hadiah-30-juta-motor/"
"1677582776-435","https://turnbackhoax.id/page/95","[SALAH] Dr. Gupta mengatakan “Tidak seorang pun boleh mati karena kanker, kecuali karena pengabaian”","https://turnbackhoax.id/2022/02/23/salah-dr-gupta-mengatakan-tidak-seorang-pun-boleh-mati-karena-kanker-kecuali-karena-pengabaian/"
"1677582776-436","https://turnbackhoax.id/page/95","[SALAH]: Kepala IKN Nusantara Adalah Anies Baswedan Supaya Tidak Jadi Presiden","https://turnbackhoax.id/2022/02/23/salah-kepala-ikn-nusantara-adalah-anies-baswedan-supaya-tidak-jadi-presiden/"
"1677582776-437","https://turnbackhoax.id/page/95","[SALAH] MS Glow Indonesia Bagikan Uang Tunai Tanpa Diundi","https://turnbackhoax.id/2022/02/23/salah-ms-glow-indonesia-bagikan-uang-tunai-tanpa-diundi/"
"1677582776-438","https://turnbackhoax.id/page/95","[SALAH] Video “pihak PLN korupsi, boros, harap perhatikan ini isi token 50.000 yang masuk cuma 3.600”","https://turnbackhoax.id/2022/02/23/salah-video-pihak-pln-korupsi-boros-harap-perhatikan-ini-isi-token-50-000-yang-masuk-cuma-3-600/"
"1677582776-439","https://turnbackhoax.id/page/95","[SALAH] Foto “suami istri tewas gantung diri di Jembatan Sungai Kalundang”","https://turnbackhoax.id/2022/02/23/salah-foto-suami-istri-tewas-gantung-diri-di-jembatan-sungai-kalundang/"
"1677582776-440","https://turnbackhoax.id/page/95","[SALAH] Video “berkat pendekatan Jokowi Rusia akhirnya menarik pasukannya dari perbatasan Ukraina.”","https://turnbackhoax.id/2022/02/23/salah-video-berkat-pendekatan-jokowi-rusia-akhirnya-menarik-pasukannya-dari-perbatasan-ukraina/"
"1677582778-441","https://turnbackhoax.id/page/94","[SALAH] Artikel berjudul “Jokowi: saya tidak berminat tiga periode kecuali dipaksa rakyat”","https://turnbackhoax.id/2022/02/27/salah-artikel-berjudul-jokowi-saya-tidak-berminat-tiga-periode-kecuali-dipaksa-rakyat/"
"1677582778-442","https://turnbackhoax.id/page/94","[SALAH] Bambang Pamungkas Meninggal Dunia","https://turnbackhoax.id/2022/02/27/salah-bambang-pamungkas-meninggal-dunia/"
"1677582778-443","https://turnbackhoax.id/page/94","[SALAH] Chemtrail Gempur Jakarta pada 14 Februari Pukul 1 Tengah Malam","https://turnbackhoax.id/2022/02/27/salah-chemtrail-gempur-jakarta-pada-14-februari-pukul-1-tengah-malam/"
"1677582778-444","https://turnbackhoax.id/page/94","[SALAH] Jus Campuran Nanas, Lobak Dan Kemiri Dapat Menyembuhkan Asam Urat","https://turnbackhoax.id/2022/02/26/salah-jus-campuran-nanas-lobak-dan-kemiri-dapat-menyembuhkan-asam-urat/"
"1677582778-445","https://turnbackhoax.id/page/94","[SALAH] “Ngeri #perangduniake3 #russia #ukraina”","https://turnbackhoax.id/2022/02/26/salah-ngeri-perangduniake3-russia-ukraina/"
"1677582778-446","https://turnbackhoax.id/page/94","[SALAH] Video Wanita di Palembang Hidup lagi Setelah di Kubur","https://turnbackhoax.id/2022/02/25/salah-video-wanita-di-palembang-hidup-lagi-setelah-di-kubur/"
"1677582778-447","https://turnbackhoax.id/page/94","[SALAH] Foto Perayaan Pedestrian Day di Golden Gate Bridge pada 27 Mei 1937","https://turnbackhoax.id/2022/02/25/salah-foto-perayaan-pedestrian-day-di-golden-gate-bridge-pada-27-mei-1937/"
"1677582778-448","https://turnbackhoax.id/page/94","[SALAH] Video Manusia Tertua Di Dunia yang Berumur 163 Tahun","https://turnbackhoax.id/2022/02/25/salah-video-manusia-tertua-di-dunia-yang-berumur-163-tahun/"
"1677582778-449","https://turnbackhoax.id/page/94","[SALAH] Foto Kucing yang Menempel di Kaca Pintu saat Badai di Belanda","https://turnbackhoax.id/2022/02/25/salah-foto-kucing-yang-menempel-di-kaca-pintu-saat-badai-di-belanda/"
"1677582778-450","https://turnbackhoax.id/page/94","[SALAH] Foto “Amazing scenes here in Abergavenny this morning.”","https://turnbackhoax.id/2022/02/25/salah-foto-amazing-scenes-here-in-abergavenny-this-morning/"
"1677582778-451","https://turnbackhoax.id/page/94","[SALAH] Ketua Umum AJI Mendukung Pembubaran FPI","https://turnbackhoax.id/2022/02/25/salah-ketua-umum-aji-mendukung-pembubaran-fpi/"
"1677582778-452","https://turnbackhoax.id/page/94","[SALAH] Imigran Ilegal di Amerika Serikat Mendapatkan Kebebasan Lebih Untuk Akses Jaminan Kesehatan dan Hak Memilih Pada 2022","https://turnbackhoax.id/2022/02/25/salah-imigran-ilegal-di-amerika-serikat-mendapatkan-kebebasan-lebih-untuk-akses-jaminan-kesehatan-dan-hak-memilih-pada-2022/"
"1677582778-453","https://turnbackhoax.id/page/94","[SALAH] Tautan Hadiah Senilai Rp2 Juta oleh Pos Indonesia","https://turnbackhoax.id/2022/02/25/salah-tautan-hadiah-senilai-rp2-juta-oleh-pos-indonesia/"
"1677582778-454","https://turnbackhoax.id/page/94","[SALAH] Nunung Meninggal Dunia, Usai Alami Kecelakaan Maut","https://turnbackhoax.id/2022/02/25/salah-nunung-meninggal-dunia-usai-alami-kecelakaan-maut/"
"1677582778-455","https://turnbackhoax.id/page/94","[SALAH] Artikel “Wanita yang viral karena bagi-bagi uang 100 juta dari balkon ternyata dulunya adalah seorang kasir mall.”","https://turnbackhoax.id/2022/02/24/salah-artikel-wanita-yang-viral-karena-bagi-bagi-uang-100-juta-dari-balkon-ternyata-dulunya-adalah-seorang-kasir-mall/"
"1677582778-456","https://turnbackhoax.id/page/94","[SALAH] Akun Twitter Permata Bank ‘@permataBank05’","https://turnbackhoax.id/2022/02/24/salah-akun-twitter-permata-bank-permatabank05/"
"1677582778-457","https://turnbackhoax.id/page/94","[SALAH] Manusia Lumba-Lumba Hasil Persilangan Lumba-Lumba Dan Wanita Asal Jepang","https://turnbackhoax.id/2022/02/24/salah-manusia-lumba-lumba-hasil-persilangan-lumba-lumba-dan-wanita-asal-jepang/"
"1677582778-458","https://turnbackhoax.id/page/94","[SALAH] Video “RUSIA VS ukraina”","https://turnbackhoax.id/2022/02/24/salah-video-rusia-vs-ukraina/"
"1677582778-459","https://turnbackhoax.id/page/94","[SALAH] Akun Telegram Bareksa Investasi","https://turnbackhoax.id/2022/02/24/salah-akun-telegram-bareksa-investasi/"
"1677582778-460","https://turnbackhoax.id/page/94","[SALAH] Akun Telegram Bibit Investasi Reksadana","https://turnbackhoax.id/2022/02/24/salah-akun-telegram-bibit-investasi-reksadana/"
"1677582780-461","https://turnbackhoax.id/page/93","[SALAH] Seekor Ayam Memiliki Penis Mirip Seperti Penis Manusia","https://turnbackhoax.id/2022/02/28/salah-seekor-ayam-memiliki-penis-mirip-seperti-penis-manusia/"
"1677582780-462","https://turnbackhoax.id/page/93","[SALAH] Pesan Undangan Psikotes PT Astra","https://turnbackhoax.id/2022/02/28/salah-pesan-undangan-psikotes-pt-astra/"
"1677582780-463","https://turnbackhoax.id/page/93","[SALAH] Ilmuwan Jerman Mengumumkan bahwa Berkumur dengan Air Garam dapat Menghilangkan Virus Covid-19","https://turnbackhoax.id/2022/02/28/salah-ilmuwan-jerman-mengumumkan-bahwa-berkumur-dengan-air-garam-dapat-menghilangkan-virus-covid-19/"
"1677582780-464","https://turnbackhoax.id/page/93","[SALAH] Foto Sapi Bertelur untuk Mempercepat Produksi Telur dari Pemerintah China","https://turnbackhoax.id/2022/02/28/salah-foto-sapi-bertelur-untuk-mempercepat-produksi-telur-dari-pemerintah-china/"
"1677582780-465","https://turnbackhoax.id/page/93","[SALAH] Foto “Full moon rising – Mount Kilimanjaro ( Tanzania ).”","https://turnbackhoax.id/2022/02/28/salah-foto-full-moon-rising-mount-kilimanjaro-tanzania/"
"1677582780-466","https://turnbackhoax.id/page/93","[SALAH] Foto “this is an Amazing shot of San Francisco!!”","https://turnbackhoax.id/2022/02/28/salah-foto-this-is-an-amazing-shot-of-san-francisco/"
"1677582780-467","https://turnbackhoax.id/page/93","[SALAH] Vaksin Covid 19 Tidak Berguna, karena Bermutasi menjadi Ribuan Varian Covid Baru","https://turnbackhoax.id/2022/02/28/salah-vaksin-covid-19-tidak-berguna-karena-bermutasi-menjadi-ribuan-varian-covid-baru/"
"1677582780-468","https://turnbackhoax.id/page/93","[SALAH] Anjuran Ahli Virologi Agar Penerima Vaksin Dosis Ketiga Tes HIV Karena Vaksin Covid Menyebabkan HIV","https://turnbackhoax.id/2022/02/28/salah-anjuran-ahli-virologi-agar-penerima-vaksin-dosis-ketiga-tes-hiv-karena-vaksin-covid-menyebabkan-hiv/"
"1677582780-469","https://turnbackhoax.id/page/93","[SALAH] Kajol Devgan Meninggal Dunia","https://turnbackhoax.id/2022/02/28/salah-kajol-devgan-meninggal-dunia/"
"1677582780-470","https://turnbackhoax.id/page/93","[SALAH] Waspada Dengan Bandara Kertajati Subang Jawa Barat !!","https://turnbackhoax.id/2022/02/28/salah-waspada-dengan-bandara-kertajati-subang-jawa-barat/"
"1677582780-471","https://turnbackhoax.id/page/93","[SALAH] Butiran Es Hasil Fenomena Hujan Es Dapat Meningkatkan Imunitas Tubuh","https://turnbackhoax.id/2022/02/28/salah-butiran-es-hasil-fenomena-hujan-es-dapat-meningkatkan-imunitas-tubuh/"
"1677582780-472","https://turnbackhoax.id/page/93","[SALAH] Lowongan Pekerjaan Staff Vaksinasi Booster Dinas Kesehatan Provinsi Jawa Barat","https://turnbackhoax.id/2022/02/28/salah-lowongan-pekerjaan-staff-vaksinasi-booster-dinas-kesehatan-provinsi-jawa-barat/"
"1677582780-473","https://turnbackhoax.id/page/93","[SALAH] Video “si Menag diusir Di kampung muslim”","https://turnbackhoax.id/2022/02/28/salah-video-si-menag-diusir-di-kampung-muslim/"
"1677582780-474","https://turnbackhoax.id/page/93","[SALAH] Melakukan Tes PCR Sama Dengan Mendapatkan Vaksinasi","https://turnbackhoax.id/2022/02/28/salah-melakukan-tes-pcr-sama-dengan-mendapatkan-vaksinasi/"
"1677582780-475","https://turnbackhoax.id/page/93","[SALAH] Antigen Test Kits Tidak Dapat Diandalkan untuk Mendeteksi Covid-19","https://turnbackhoax.id/2022/02/28/salah-antigen-test-kits-tidak-dapat-diandalkan-untuk-mendeteksi-covid-19/"
"1677582780-476","https://turnbackhoax.id/page/93","[SALAH] Foto “mesjid meledak saat sholat subuh, Sebanyak 50 Jamaah Meninggal Dunia”","https://turnbackhoax.id/2022/02/27/salah-foto-mesjid-meledak-saat-sholat-subuh-sebanyak-50-jamaah-meninggal-dunia/"
"1677582780-477","https://turnbackhoax.id/page/93","[SALAH] Foto Tangkapan Layar Berita Okezone “Hukum Mengeluarkan Sperma di Luar Kemaluan Istri, Itu Halal Asal ditelan mentah2.”","https://turnbackhoax.id/2022/02/27/salah-foto-tangkapan-layar-berita-okezone-hukum-mengeluarkan-sperma-di-luar-kemaluan-istri-itu-halal-asal-ditelan-mentah2/"
"1677582780-478","https://turnbackhoax.id/page/93","[SALAH] Foto Tangkapan Layar Berita Detikcom “Jokowi: saya tidak berminat tiga periode kecuali dipaksa rakyat”","https://turnbackhoax.id/2022/02/27/salah-foto-tangkapan-layar-berita-detikcom-jokowi-saya-tidak-berminat-tiga-periode-kecuali-dipaksa-rakyat/"
"1677582780-479","https://turnbackhoax.id/page/93","[SALAH] Video “Luluh Lantak Obyek vital Ukraina”","https://turnbackhoax.id/2022/02/27/salah-video-luluh-lantak-obyek-vital-ukraina/"
"1677582780-480","https://turnbackhoax.id/page/93","[SALAH] Tangkapan Layar Artikel KOMPAS TV “PERANG RUSIA-UKRAINA PECAH PEMERINTAH AJAK MASYARAKAT IKUT WAJIB MILITER GUNA ANTISIPASI PERANG DUNIA KE-3”","https://turnbackhoax.id/2022/02/27/salah-tangkapan-layar-artikel-kompas-tv-perang-rusia-ukraina-pecah-pemerintah-ajak-masyarakat-ikut-wajib-militer-guna-antisipasi-perang-dunia-ke-3/"
"1677582782-481","https://turnbackhoax.id/page/92","[SALAH] Video “Indonesia mengirim bantuan Rudal Ballistrik ke Rusia”","https://turnbackhoax.id/2022/03/05/salah-video-indonesia-mengirim-bantuan-rudal-ballistrik-ke-rusia/"
"1677582782-482","https://turnbackhoax.id/page/92","[SALAH] “Covid-19 dinyatakan dicabut dan dinyatakan tidak berlaku dengan surat edaran satgas SE Satgas No 9/2022”","https://turnbackhoax.id/2022/03/05/salah-covid-19-dinyatakan-dicabut-dan-dinyatakan-tidak-berlaku-dengan-surat-edaran-satgas-se-satgas-no-9-2022/"
"1677582782-483","https://turnbackhoax.id/page/92","[FALSE] The “Stop Putin. #russia #ukraine #sad” Video","https://turnbackhoax.id/2022/03/04/false-the-stop-putin-russia-ukraine-sad-video/"
"1677582782-484","https://turnbackhoax.id/page/92","[SALAH] Perayaan HUT ke-50 Bimoli!","https://turnbackhoax.id/2022/03/04/salah-perayaan-hut-ke-50-bimoli/"
"1677582782-485","https://turnbackhoax.id/page/92","[SALAH] Serangan Bom Molotov Terhadap Tank2 Rusia Oleh Warga Kiev","https://turnbackhoax.id/2022/03/04/salah-serangan-bom-molotov-terhadap-tank2-rusia-oleh-warga-kiev/"
"1677582782-486","https://turnbackhoax.id/page/92","[SALAH] Link Program Kuota Belajar Kemendikbud","https://turnbackhoax.id/2022/03/04/salah-link-program-kuota-belajar-kemendikbud/"
"1677582782-487","https://turnbackhoax.id/page/92","[SALAH] Jokowi dan Sejumlah Menteri Berkumpul Tanpa Menggunakan Masker","https://turnbackhoax.id/2022/03/04/salah-jokowi-dan-sejumlah-menteri-berkumpul-tanpa-menggunakan-masker/"
"1677582782-488","https://turnbackhoax.id/page/92","[SALAH] Video “Live TV Ukraina yang diduga merekam orang mati di TV yang terbunuh selama invasi”","https://turnbackhoax.id/2022/03/03/salah-video-live-tv-ukraina-yang-diduga-merekam-orang-mati-di-tv-yang-terbunuh-selama-invasi/"
"1677582782-489","https://turnbackhoax.id/page/92","[FALSE] The “Ukraine live TV supposedly filming dead persons in TV killed during invasion” Video","https://turnbackhoax.id/2022/03/03/false-the-ukraine-live-tv-supposedly-filming-dead-persons-in-tv-killed-during-invasion-video/"
"1677582782-490","https://turnbackhoax.id/page/92","[FALSE] The “#ukraine #firing #today” Video","https://turnbackhoax.id/2022/03/03/false-the-ukraine-firing-today-video/"
"1677582782-491","https://turnbackhoax.id/page/92","[SALAH]: Alfamart Beri Hadiah 100 Kemasan Minyak Goreng 1kg di Ultah yang ke-22","https://turnbackhoax.id/2022/03/02/salah-alfamart-beri-hadiah-100-kemasan-minyak-goreng-1kg-di-ultah-yang-ke-22/"
"1677582782-492","https://turnbackhoax.id/page/92","[SALAH] Video “Sepasang suami istri terpidana mati di Bali beragama hindu, ketika diadili didandani layaknya umat islam”","https://turnbackhoax.id/2022/03/02/salah-video-sepasang-suami-istri-terpidana-mati-di-bali-beragama-hindu-ketika-diadili-didandani-layaknya-umat-islam/"
"1677582782-493","https://turnbackhoax.id/page/92","[SALAH] Video “Bikhu Tertua asal Vietnam 399th”","https://turnbackhoax.id/2022/03/02/salah-video-bikhu-tertua-asal-vietnam-399th/"
"1677582782-494","https://turnbackhoax.id/page/92","[SALAH] “Innalillahi Wainna Ilaihirojiun Tepat Hari Ini 1 Maret 2022 Ariel Noah Meninggal Dunia Setelah Mengalami Kecelakaan Maut”","https://turnbackhoax.id/2022/03/02/salah-innalillahi-wainna-ilaihirojiun-tepat-hari-ini-1-maret-2022-ariel-noah-meninggal-dunia-setelah-mengalami-kecelakaan-maut/"
"1677582782-495","https://turnbackhoax.id/page/92","[SALAH] Video “ANAK VESPA UKRAINABANTU TENTARA PENERJUN RUSIAYANG PARASUT NYA NYANGKUT”","https://turnbackhoax.id/2022/03/02/salah-video-anak-vespa-ukrainabantu-tentara-penerjun-rusiayang-parasut-nya-nyangkut/"
"1677582782-496","https://turnbackhoax.id/page/92","[SALAH] Video Ledakan “Ukraina vs Rusia”","https://turnbackhoax.id/2022/03/01/salah-video-ledakan-ukraina-vs-rusia/"
"1677582782-497","https://turnbackhoax.id/page/92","[SALAH] Sutradara Asal Ukraina Membuat Video Warga Berlarian untuk Menunjukkan Rusia Menargetkan Warga Sipil","https://turnbackhoax.id/2022/02/28/salah-sutradara-asal-ukraina-membuat-video-warga-berlarian-untuk-menunjukkan-rusia-menargetkan-warga-sipil/"
"1677582782-498","https://turnbackhoax.id/page/92","[SALAH] Pesawat Kargo China Yang Mendarat di Bandara Soetta Tanpa Izin Ternyata Menyebarkan Chemtrail","https://turnbackhoax.id/2022/02/28/salah-pesawat-kargo-china-yang-mendarat-di-bandara-soetta-tanpa-izin-ternyata-menyebarkan-chemtrail/"
"1677582782-499","https://turnbackhoax.id/page/92","[SALAH] Video Gambaran Serangan Rusia ke Ukraina","https://turnbackhoax.id/2022/02/28/salah-video-gambaran-serangan-rusia-ke-ukraina/"
"1677582782-500","https://turnbackhoax.id/page/92","[SALAH] Video Ledakan Invasi Rusia ke Ukraina pada Tahun 2022","https://turnbackhoax.id/2022/02/28/salah-video-ledakan-invasi-rusia-ke-ukraina-pada-tahun-2022/"
"1677582784-501","https://turnbackhoax.id/page/91","[SALAH] Foto Kecelakaan Truk Pengangkut Rudal yang Dikirim Indonesia untuk Rusia","https://turnbackhoax.id/2022/03/07/salah-foto-kecelakaan-truk-pengangkut-rudal-yang-dikirim-indonesia-untuk-rusia/"
"1677582784-502","https://turnbackhoax.id/page/91","[SALAH] Video “Batu Malin Kundang Efek Anak Durhaka”","https://turnbackhoax.id/2022/03/07/salah-video-batu-malin-kundang-efek-anak-durhaka/"
"1677582784-503","https://turnbackhoax.id/page/91","[FALSE] The “Russian invaders make TikTok” Video","https://turnbackhoax.id/2022/03/06/false-the-russian-invaders-make-tiktok-video/"
"1677582784-504","https://turnbackhoax.id/page/91","[SALAH] Link untuk Mengecek Undian BRI","https://turnbackhoax.id/2022/03/06/salah-link-untuk-mengecek-undian-bri/"
"1677582784-505","https://turnbackhoax.id/page/91","[SALAH] Foto “Masjid Meledak Saat Waktu Sholat Jumat, Sebanyak 50 Jamaah Meninggal Dunia”","https://turnbackhoax.id/2022/03/06/salah-foto-masjid-meledak-saat-waktu-sholat-jumat-sebanyak-50-jamaah-meninggal-dunia-2/"
"1677582784-506","https://turnbackhoax.id/page/91","[SALAH] Artikel Polisi Babak Belur Dihajar Masa","https://turnbackhoax.id/2022/03/06/salah-artikel-polisi-babak-belur-dihajar-masa/"
"1677582784-507","https://turnbackhoax.id/page/91","[SALAH] Puluhan Umat Kristiani di Ukraina Berdoa di Tengah Jalan Bersalju di Tengah Konflik Ukraina – Rusia Tahun Ini","https://turnbackhoax.id/2022/03/06/salah-puluhan-umat-kristiani-di-ukraina-berdoa-di-tengah-jalan-bersalju-di-tengah-konflik-ukraina-rusia-tahun-ini/"
"1677582784-508","https://turnbackhoax.id/page/91","[SALAH] Video Pidato Vladimir Putin Menuntut Menteri Agama Yaqut Cholil Qoumas untuk Meminta Maaf kepada Umat Muslim Indonesia","https://turnbackhoax.id/2022/03/06/salah-video-pidato-vladimir-putin-menuntut-menteri-agama-yaqut-cholil-qoumas-untuk-meminta-maaf-kepada-umat-muslim-indonesia/"
"1677582784-509","https://turnbackhoax.id/page/91","[SALAH] Video Pertempuran Pesawat Ukraina dan Pesawat Rusia","https://turnbackhoax.id/2022/03/06/salah-video-pertempuran-pesawat-ukraina-dan-pesawat-rusia/"
"1677582784-510","https://turnbackhoax.id/page/91","[SALAH] Perdana Menteri India mengatakan Islam adalah Racun Kemudian Meninggal","https://turnbackhoax.id/2022/03/05/salah-perdana-menteri-india-mengatakan-islam-adalah-racun-kemudian-meninggal/"
